"GEO_ID","NAME","DP03_0002PE","DP03_0004PE","DP03_0007PE","DP03_0031PE","DP03_0040PE","DP03_0043PE","DP03_0049PE","DP03_0107PE","DP03_0115PE","DP03_0118PE","DP03_0137PE","DP05_0075PE","DP05_0007PE","DP05_0009PE","DP03_0088E"
1001,"Autauga County, Alabama",59.3,55.6,40.7,15,6.3,8.1,5.6,6,83.6,16.4,24.3,0.5,6.5,6,29372
1003,"Baldwin County, Alabama",58.5,55.7,41.5,11.7,7.4,10.1,6.7,5.2,83.1,16.9,23.2,1.2,6.9,5.2,31203
1005,"Barbour County, Alabama",46,41.6,54,26.5,4,5.9,5.7,10.9,78.9,21.1,34.4,0.4,6.5,6.4,18461
1007,"Bibb County, Alabama",47.4,43.8,52.6,23,4.6,4.4,5.5,5,85.8,14.2,31.9,1.3,5.7,6.6,20199
1009,"Blount County, Alabama",48.6,46.5,51.4,19.9,5.8,4.6,4.8,3.6,78.6,21.4,30.4,0.7,6.9,5.5,22656
1011,"Bullock County, Alabama",52.7,46.8,47.3,33.9,2.3,8.2,5.3,9.7,77.4,22.6,36.9,0,5.2,6.8,20346
1013,"Butler County, Alabama",53,49.4,47,26.2,3,10.5,4.1,6.5,84.3,15.7,32.5,0,6.4,5.4,20430
1015,"Calhoun County, Alabama",57.1,51.8,42.9,21.3,4.4,8.5,5.5,8,85.6,14.4,35.4,0.6,6.2,6.6,24706
1017,"Chambers County, Alabama",56.3,53.5,43.7,30,3.6,6.3,4.1,6.1,79.6,20.4,33,0.3,6.2,7.5,22827
1019,"Cherokee County, Alabama",48.6,45.9,51.4,29.2,1.8,4.7,7.2,5.8,84.4,15.6,29.6,0.1,5.9,5.3,23356
1021,"Chilton County, Alabama",54.6,50.7,45.4,22,5.7,4.6,4.9,4.5,74.2,25.8,36.1,0.9,6.5,5.9,24611
1023,"Choctaw County, Alabama",44.1,39.5,55.9,22.4,2.2,3.3,4.6,7.7,80.6,19.4,32.6,0.1,5.8,5.3,22182
1025,"Clarke County, Alabama",45.2,38.7,54.8,29,4.1,6,4.7,6.3,81.3,18.7,45.8,0.1,6.5,6.5,21111
1027,"Clay County, Alabama",54.6,51.1,45.4,35.9,3.1,4.4,6,7.1,81.5,18.5,35.5,0.9,7.5,6.6,23147
1029,"Cleburne County, Alabama",51.6,47.5,48.4,24.2,2.8,6.1,7.1,7.1,77.9,22.1,38.5,0.3,6.4,5.1,21989
1031,"Coffee County, Alabama",59.8,53.6,40.2,18.6,4,7.5,6,10.3,81.2,18.8,27.2,2.3,7,6,27577
1033,"Colbert County, Alabama",53.9,50.6,46.1,22.6,4.9,7.9,5.6,6.2,84.8,15.2,28.9,0.6,5.9,5.8,24918
1035,"Conecuh County, Alabama",43.3,38.3,56.7,31.5,4.7,7.2,5.7,4.8,76.2,23.8,29.7,0,4.6,4.9,17542
1037,"Coosa County, Alabama",47.3,44.5,52.7,21.5,4.8,8.7,3.9,4.8,92.1,7.9,26.7,0,6.7,5.3,22963
1039,"Covington County, Alabama",54.3,49.5,45.7,19.8,3.5,5.7,6.7,4.1,83.6,16.4,33.9,0.6,5.7,5.5,23071
1041,"Crenshaw County, Alabama",54.1,50.5,45.9,22.7,4.2,3.3,8.2,7.2,83.6,16.4,38.6,0.5,6.7,5.4,23353
1043,"Cullman County, Alabama",53.1,50.1,46.9,21.1,3.9,6.3,7.4,4.5,75.5,24.5,32.8,0.6,6.8,5.8,22980
1045,"Dale County, Alabama",56.7,46.2,43.3,19.7,3.5,9.2,6.1,9,83.8,16.2,33.1,1.5,6.4,6.7,23837
1047,"Dallas County, Alabama",51.6,45.5,48.4,30,3.4,5.9,5,8.1,79.2,20.8,40.4,0.3,6.7,6.3,18910
1049,"DeKalb County, Alabama",53.6,51.2,46.4,29.4,3.8,6.7,9.6,4.4,72.5,27.5,35.5,6.1,7.2,5.9,21004
1051,"Elmore County, Alabama",56,51.9,44,16.7,5.8,8,5.1,6.1,82.9,17.1,24.3,0.3,6.7,6.5,27475
1053,"Escambia County, Alabama",47,40.6,53,20.4,3.4,9,5.4,5.3,71.7,28.3,38.1,0,6.7,6,18161
1055,"Etowah County, Alabama",54.4,50.8,45.6,21.5,3.9,9.6,5.4,6,81.2,18.8,28.1,1.5,6,6.1,24065
1057,"Fayette County, Alabama",51,47.3,49,27.5,3.2,4.3,4.5,6,82,18,33.3,0.9,6.2,5.5,21862
1059,"Franklin County, Alabama",55.7,52.2,44.3,31.1,3.6,6.2,5.4,4.5,77.9,22.1,29.4,8.7,7.7,7.2,19776
1061,"Geneva County, Alabama",51.8,47,48.2,20.1,2.7,4.9,10.2,5.9,78.9,21.1,35.1,0.5,6.3,5.3,20471
1063,"Greene County, Alabama",39.3,33.1,60.7,27,6.1,5.3,4.1,5.7,81.1,18.9,42.4,0,5.8,6.9,14209
1065,"Hale County, Alabama",49,42.9,51,20.7,3.8,7.1,6.2,9.3,84.3,15.7,43,0,6.6,5.7,20272
1067,"Henry County, Alabama",52.7,49.1,47.3,19.9,3.3,10.5,5,6.8,85.2,14.8,28.6,0.4,6.9,5.9,24069
1069,"Houston County, Alabama",57.7,53.5,42.3,15.8,4.2,10.1,5.9,6.6,82.7,17.3,29.1,0.7,6.7,5.9,25990
1071,"Jackson County, Alabama",50.7,47.7,49.3,28.5,4.2,5.3,6.7,5.1,82.3,17.7,33.8,0.8,6,5.2,21608
1073,"Jefferson County, Alabama",62.2,57.6,37.8,13.3,8.6,9.2,4.5,6.4,84.7,15.3,27.3,0.8,6.2,6.5,30657
1075,"Lamar County, Alabama",52,47.8,48,26,3.9,3.3,5.8,6.9,90.1,9.9,35.1,0.1,6.7,4.7,21666
1077,"Lauderdale County, Alabama",55.8,52.7,44.2,17.1,4.1,10.4,6.4,5.2,85.8,14.2,33.2,0.5,5.2,8.5,27189
1079,"Lawrence County, Alabama",49.9,47,50.1,28.2,3.7,4.9,6.4,5,83.7,16.3,33.8,0.2,6.6,5.3,23557
1081,"Lee County, Alabama",60.6,56.6,39.4,14.3,6.5,9.4,4.5,6.1,88,12,48.2,1.1,6.4,14.1,26960
1083,"Limestone County, Alabama",57.4,53.3,42.6,18.6,2.9,7.4,5.9,4.8,83,17,25.7,1.2,7.2,5.5,27699
1085,"Lowndes County, Alabama",48.3,42.7,51.7,28.7,3.9,5.6,3.2,6.8,86.5,13.5,41.4,0.2,6.5,6.5,19491
1087,"Macon County, Alabama",51.7,45.4,48.3,19.7,2.5,10.2,5,10.6,90.5,9.5,39.9,0.1,5,11.9,20125
1089,"Madison County, Alabama",64,60,36,10.9,3.6,8.2,4.4,6.3,85.4,14.6,24.2,0.9,6.3,6.9,35526
1091,"Marengo County, Alabama",46.3,41.8,53.7,20.5,4.3,5.6,6.2,6.6,80.2,19.8,43.2,0.1,7.5,4.6,23056
1093,"Marion County, Alabama",52.2,49.2,47.8,25.6,5.8,4,6,4.5,80.5,19.5,34,0.5,6.6,5.4,21391
1095,"Marshall County, Alabama",55.5,52.6,44.5,22.6,4,7.2,7.3,5.9,75.6,24.4,30.3,4.4,7.3,5.9,23833
1097,"Mobile County, Alabama",56.9,53.1,43.1,16.8,5.2,9.2,4.6,6.6,78.6,21.4,29.7,1.1,6.8,6.9,25215
1099,"Monroe County, Alabama",45.4,37.5,54.6,21.1,3.1,6.4,4.5,6.6,70.3,29.7,50.5,0.1,6.3,6.2,18890
1101,"Montgomery County, Alabama",61.6,56,38.4,16,6,10.5,4.7,8.2,81.7,18.3,28.4,1.1,6.2,7.5,28008
1103,"Morgan County, Alabama",57.2,54.2,42.8,19.1,3.5,7.8,5.1,5.7,81.1,18.9,26.1,1.9,6,5.7,25907
1105,"Perry County, Alabama",34.5,30.2,65.5,22.7,0.9,5.5,7.3,4.5,79,21,44.3,0.3,8.4,10.4,13678
1107,"Pickens County, Alabama",47.4,42.4,52.6,24,2.8,3.9,5.8,6.1,88.2,11.8,34.2,0.7,5.8,6,22417
1109,"Pike County, Alabama",55.4,50.9,44.6,20.3,4.9,12,5.5,6.3,81.9,18.1,51.7,0.2,5.5,17.4,21137
1111,"Randolph County, Alabama",49.8,47.4,50.2,30.3,4.5,4,8.8,4.7,85,15,26.2,0.4,5.8,5.6,23247
1113,"Russell County, Alabama",58.9,51.7,41.1,17.6,7.5,8.7,3.7,12.2,79.2,20.8,32.7,1.7,5.5,6.4,22055
1115,"St. Clair County, Alabama",59.2,56,40.8,18.3,5.6,6.9,5.4,5.2,83,17,27.7,0.9,6.9,5.6,24861
1117,"Shelby County, Alabama",66.2,63.4,33.8,9.2,10.8,8.3,4.8,3.1,87.8,12.2,22.6,1.2,7,5.7,36576
1119,"Sumter County, Alabama",44.6,39.1,55.4,20.9,3.5,9.7,3.3,8.7,72.8,27.2,55.9,0.1,5.1,13,15882
1121,"Talladega County, Alabama",52.2,47.5,47.8,25.1,5.2,6.9,4.2,6.7,83.4,16.6,31.6,0.8,6,6.5,22498
1123,"Tallapoosa County, Alabama",51,45.7,49,23.1,5.3,5.5,4.9,4.9,84,16,31.5,0.5,5.5,5.6,23655
1125,"Tuscaloosa County, Alabama",59.6,55.8,40.4,18.9,4.1,10.3,4.3,6.2,87.7,12.3,36.9,1.1,5.7,11.2,26064
1127,"Walker County, Alabama",52.3,47.7,47.7,20,4.4,8.2,5.9,5.6,82.1,17.9,39.3,1.1,5.9,5.7,22772
1129,"Washington County, Alabama",44.6,40.8,55.4,24.4,3.1,4.9,5.3,8,84.9,15.1,35,0.1,8.5,6.3,22776
1131,"Wilcox County, Alabama",40.1,33.6,59.9,28.9,4,6.6,5.4,6.2,78.8,21.2,47.3,0.6,8.6,6.2,16584
1133,"Winston County, Alabama",50,46.1,50,29.5,2.5,5.1,9.1,5.6,79.6,20.4,31.5,0.4,6.9,5.2,21799
2020,"Anchorage Municipality, Alaska",72.7,65.2,27.3,11,4.3,10.9,5.7,11.9,83.2,16.8,16.3,2.7,6.5,8.2,39839
2090,"Fairbanks North Star Borough, Alaska",72.8,60,27.2,12.3,3,7.6,4.8,10.8,84.5,15.5,17.5,1.9,5.9,10.9,36374
2110,"Juneau City and Borough, Alaska",72.4,67.1,27.6,9.9,4,7.7,8.2,9,84.1,15.9,16.1,2.9,5.6,6.5,43276
2122,"Kenai Peninsula Borough, Alaska",60.1,55.1,39.9,12.5,3,11,10.3,10.3,77.3,22.7,22.2,1.3,6.5,5.7,33820
2170,"Matanuska-Susitna Borough, Alaska",61.3,54.8,38.7,11.9,2.9,8.4,7.7,12.6,79,21,26.9,1.4,7.9,6.3,30943
2185,"North Slope Borough, Alaska",80.3,72.6,19.7,20.1,1,3.4,0.7,6,46.3,53.7,8.2,0.8,6.2,5.8,49903
4001,"Apache County, Arizona",38.6,34,61.4,12.7,3.1,9.3,4.7,20.1,64.5,35.5,50.6,1.3,8.2,7,14499
4003,"Cochise County, Arizona",49.5,42.5,50.5,8.7,3.7,9.9,6,23.6,88.3,11.7,26.9,2.2,5.9,6.1,25436
4005,"Coconino County, Arizona",62.9,58.1,37.1,10.4,3.4,19.6,4.9,10.6,85.4,14.6,36.3,2.1,6.3,12.5,26387
4007,"Gila County, Arizona",46.4,41.7,53.6,9.5,4.7,14.7,5.7,18.5,86.7,13.3,28.8,1.4,5.8,5.2,22939
4009,"Graham County, Arizona",49.3,44.7,50.7,13.5,3.5,10.8,4.7,17.3,86.2,13.8,33,1.2,7.8,7.5,18113
4011,"Greenlee County, Arizona",57.5,53.5,42.5,16.6,1.8,6.1,4,7.5,90.3,9.7,24.3,1.8,8,6.7,25349
4012,"La Paz County, Arizona",39.7,36.5,60.3,12.3,5.2,23.1,6.1,20.1,79.2,20.8,30.5,1.4,4.3,4.4,21845
4013,"Maricopa County, Arizona",63.9,60.2,36.1,10.9,9.9,10.3,6,10.8,83,17,23.5,2.8,7,6.8,31697
4015,"Mohave County, Arizona",45,41,55,14.4,4.9,19.8,7.1,20.5,86.1,13.9,30.2,1.6,5.4,4.7,24829
4017,"Navajo County, Arizona",47.6,40.5,52.4,12.5,4,12.4,6.2,24.8,84,16,41.1,1.5,7.8,6,18333
4019,"Pima County, Arizona",58.4,53.3,41.6,9.4,5.8,11.5,6.5,14.9,87.1,12.9,29,2.7,6.1,9,28480
4021,"Pinal County, Arizona",49.1,45.2,50.9,13.3,6.5,10.5,5.5,14.3,86.4,13.6,28,2.2,6.9,5.7,23653
4023,"Santa Cruz County, Arizona",53.1,48.6,46.9,14.8,4.5,9.2,10.5,27.3,81.9,18.1,34.7,2.2,7.2,6.5,20324
4025,"Yavapai County, Arizona",47.1,43.9,52.9,11.3,4.6,12.8,9.1,16.2,86.7,13.3,26,1.4,5,4.5,28829
4027,"Yuma County, Arizona",54.8,47.3,45.2,13.2,3.7,11,4.4,20.2,83,17,27.7,1.6,7,8.5,21178
5001,"Arkansas County, Arkansas",57,53.5,43,23.3,3.5,4.8,6.7,13.1,91.5,8.5,36.6,0,4.8,5.6,24714
5003,"Ashley County, Arkansas",51.3,47.8,48.7,26.7,1.4,4.3,3.1,18.6,87.4,12.6,37.7,0.3,5.1,6.1,22052
5005,"Baxter County, Arkansas",48.6,46.5,51.4,20,5.8,5.7,8,12.7,90.8,9.2,25.9,0.5,5.2,4,26004
5007,"Benton County, Arkansas",65.3,63.5,34.7,15.8,4.9,7.2,5.9,6.4,82.2,17.8,18.8,4.7,8,5.7,32624
5009,"Boone County, Arkansas",57,54.4,43,17.6,5.4,9.9,8.6,14.9,92.5,7.5,30.1,0.2,6.5,5.6,23998
5011,"Bradley County, Arkansas",53.3,49,46.7,24,3.1,5.6,6.1,15.5,87.5,12.5,36,0.9,5.9,4.8,22411
5015,"Carroll County, Arkansas",55.6,52.9,44.4,21.9,5.4,10.4,10,12.4,81,19,32.7,6,6.8,5.3,24185
5017,"Chicot County, Arkansas",46,41.5,54,15.8,3.2,8.4,3.1,18.5,76.6,23.4,43.3,0.1,5.7,4.8,21843
5019,"Clark County, Arkansas",57.9,56.3,42.1,16.8,3.1,15.4,5.2,11.1,83.1,16.9,42,0.9,5.6,13.7,21571
5021,"Clay County, Arkansas",54.4,51.6,45.6,22.5,2.8,5.2,8.5,23.5,89.9,10.1,41.4,0.6,7,5.6,20353
5023,"Cleburne County, Arkansas",51,48.6,49,19.5,5,8.2,10.6,11.9,87.9,12.1,29.6,1.1,5.8,4.8,26620
5025,"Cleveland County, Arkansas",52,49.1,48,18.9,6.2,2.7,4.9,11.6,91,9,28.7,0,7.4,5.1,23538
5027,"Columbia County, Arkansas",53.9,48.4,46.1,18.6,3.5,8.1,5.2,11.3,86.9,13.1,36.5,0.4,5.7,11.3,21372
5029,"Conway County, Arkansas",57.2,53.7,42.8,18.4,4.8,6.1,6.3,13.6,87.4,12.6,33.7,0.7,6.5,5.4,23750
5031,"Craighead County, Arkansas",63,59.2,37,16.9,4.6,8.8,6.6,14.7,87,13,33.1,0.7,6.6,7.8,26432
5033,"Crawford County, Arkansas",56.3,53.3,43.7,20.3,4.7,7.4,4.2,15.2,89,11,30.6,2.6,7.8,5.7,23851
5035,"Crittenden County, Arkansas",60.8,55.1,39.2,20.3,3,9.3,6.1,16.3,86.9,13.1,27.1,0.4,7.2,6.8,21882
5037,"Cross County, Arkansas",59.3,55.9,40.7,18.7,4.7,5.5,6.6,13.9,88.1,11.9,28.9,0.1,7.2,5.9,24486
5039,"Dallas County, Arkansas",51.5,49,48.5,32.4,3.1,5,1.7,12.3,92.9,7.1,30.9,0.8,6.9,4,19401
5041,"Desha County, Arkansas",53.8,48,46.2,15.5,3.7,3.5,4.1,20.7,86.1,13.9,41,0,9.3,4.9,18475
5043,"Drew County, Arkansas",55.6,52.3,44.4,13.3,3.1,5.5,5.6,12,92.1,7.9,44.1,0,7,9.8,23005
5045,"Faulkner County, Arkansas",62.3,59.1,37.7,12.3,5.3,9,5.7,10.9,86.6,13.4,37.3,0.9,6.2,11.2,26163
5047,"Franklin County, Arkansas",49.4,47.8,50.6,23.3,3.6,4.8,6,17,90.8,9.2,44.7,1.1,6.5,6.4,20262
5051,"Garland County, Arkansas",53.9,50,46.1,12.1,5.2,13,7.3,13.7,87.7,12.3,31.9,1.4,5,5.3,26791
5053,"Grant County, Arkansas",56.4,52.4,43.6,20.2,4.2,8.1,4.1,11.6,90.6,9.4,27.5,0.8,6,5.6,25907
5055,"Greene County, Arkansas",58.3,54.2,41.7,23.9,4.6,5.8,8.3,14.4,89.7,10.3,32.4,0.7,6.4,6.5,22874
5057,"Hempstead County, Arkansas",55.4,52.3,44.6,23.6,2.7,9.7,6.5,12.2,83.9,16.1,33.8,0.3,7.9,6.3,20168
5059,"Hot Spring County, Arkansas",52.3,48.4,47.7,18.4,4.5,10.6,5.4,11.2,90.1,9.9,33.7,0.2,5.8,5.6,21064
5061,"Howard County, Arkansas",57.7,54,42.3,26,2.1,6.3,8.1,13.7,87.1,12.9,29.6,1,7.7,5.1,24590
5063,"Independence County, Arkansas",55.7,53,44.3,22,3.4,8.3,6.4,10.6,87.8,12.2,31.6,1.7,6.5,5.9,23426
5065,"Izard County, Arkansas",45.2,41,54.8,19.6,4.3,7.4,6.7,16.8,90.2,9.8,29.7,1,6.5,4.8,20501
5067,"Jackson County, Arkansas",42.2,39.4,57.8,20.5,4,4.1,8.7,18.6,88.5,11.5,31.4,0.4,6.2,6.3,19848
5069,"Jefferson County, Arkansas",51.3,46.2,48.7,22.1,4.5,5.4,4.7,12.6,87.7,12.3,30.9,0.2,6.4,7.3,20925
5071,"Johnson County, Arkansas",52.6,50.5,47.4,27.6,2.7,5.5,7.2,10.3,80.7,19.3,36.7,0.7,7.1,6.8,19681
5073,"Lafayette County, Arkansas",48.8,45.9,51.2,22.6,3.2,4.5,10.5,10.9,81.5,18.5,37.3,0.2,3.8,6.2,26005
5075,"Lawrence County, Arkansas",53.2,49.4,46.8,19.9,2.6,6.9,7.8,16.3,85.9,14.1,38.5,0.4,7.2,6.8,20451
5077,"Lee County, Arkansas",40.5,34.3,59.5,24.5,5.1,5.1,14.5,15.6,92.2,7.8,47.9,0.1,6.1,7.3,15771
5079,"Lincoln County, Arkansas",30,29,70,18.6,5.9,3.6,5.6,17,81.3,18.7,42,0.6,5.8,6.9,13636
5081,"Little River County, Arkansas",54,48.1,46,26.7,2.9,5,5,10.2,89.7,10.3,31.7,0.1,7,6,26216
5083,"Logan County, Arkansas",54.5,49.7,45.5,24.8,3.9,5.3,8.3,12.4,83.7,16.3,35.5,0.4,6,5.6,22221
5085,"Lonoke County, Arkansas",62.3,58.3,37.7,14.1,5.5,8.4,5,10.8,89.5,10.5,29.4,0.8,7.8,5.7,26222
5087,"Madison County, Arkansas",54.7,51.1,45.3,20.7,2.4,4,12.3,12.9,77.8,22.2,31.8,1.3,6.4,5.1,23875
5089,"Marion County, Arkansas",42,38.7,58,19.9,3.5,6.7,10.1,14.7,93.3,6.7,37.3,0.7,4.7,4.1,19710
5091,"Miller County, Arkansas",55.2,50.7,44.8,19.4,5.2,7.4,5.2,11.1,84.6,15.4,30,0.5,6.3,6.2,22938
5093,"Mississippi County, Arkansas",58.1,52.7,41.9,26.9,3,5.6,6.3,17.6,89.4,10.6,35.2,0.6,7.6,6.7,20879
5095,"Monroe County, Arkansas",53.8,50.1,46.2,21.8,3.6,8.8,9.9,18.7,81.2,18.8,40.9,0.7,4.9,7.1,22274
5097,"Montgomery County, Arkansas",46.4,43.8,53.6,17.3,2.2,9.4,14.8,16.6,83.6,16.4,31.2,0.2,4.8,4.2,22347
5099,"Nevada County, Arkansas",49.7,46.9,50.3,24,2.8,2,4,13.2,85.9,14.1,23.8,0.3,5.6,4.6,18618
5103,"Ouachita County, Arkansas",55.4,51.4,44.6,23.9,2.8,4.5,4.9,13,87.2,12.8,37.5,0.9,7.5,5.8,21520
5105,"Perry County, Arkansas",49.2,45.8,50.8,15.5,3.3,5.6,8.9,13.5,92.1,7.9,29.5,0,6.1,5.9,21699
5107,"Phillips County, Arkansas",52.4,46.9,47.6,21.7,2.2,8.5,6.8,24,85.5,14.5,38.5,0.1,8.7,7.1,18402
5109,"Pike County, Arkansas",54.8,52.3,45.2,24.1,4,6.2,12,17.4,84.4,15.6,27.8,1.4,5.8,5.6,21919
5111,"Poinsett County, Arkansas",53.3,50.2,46.7,21.9,4,6.3,6.5,14.3,87.5,12.5,35.9,0.2,6.9,6,19413
5113,"Polk County, Arkansas",49.9,45.4,50.1,19.8,3.2,7.1,10.1,17.1,84.5,15.5,41,0.7,7.1,4.7,20176
5115,"Pope County, Arkansas",57.1,53.5,42.9,20.3,4.7,9,6.7,12.3,86.2,13.8,36.7,2.7,6.1,9.2,22110
5117,"Prairie County, Arkansas",54.7,51.2,45.3,21.7,3.5,2.5,8.3,5.9,84.6,15.4,28.9,0,5.5,5.1,24075
5119,"Pulaski County, Arkansas",63.3,59.3,36.7,12,7,8.9,4.5,11.4,86.4,13.6,25.9,1.5,5.9,6.7,31359
5121,"Randolph County, Arkansas",51.3,49.1,48.7,23.3,1.8,2.8,9.7,17.1,87.4,12.6,38.6,0.6,7.6,5.4,21338
5123,"St. Francis County, Arkansas",44.6,41,55.4,26.8,2.3,7.6,10.6,17.7,84.9,15.1,36.5,0.5,6.7,6.3,17491
5125,"Saline County, Arkansas",62.8,60.3,37.2,13.7,6.3,7.6,4.9,8.7,88,12,21.1,1,7,5.1,29358
5127,"Scott County, Arkansas",52.1,46.7,47.9,23.8,3.2,5.4,10.4,17.2,89.5,10.5,42,0,7.6,5.7,17375
5129,"Searcy County, Arkansas",49.5,48,50.5,22.3,4.1,3.9,16.2,25.8,90,10,43.9,0,6.7,4.9,20709
5131,"Sebastian County, Arkansas",59.9,56.9,40.1,19.8,4.1,8.8,4.9,11.4,83.6,16.4,30.7,3.8,6.8,6.9,25084
5133,"Sevier County, Arkansas",61.5,58.3,38.5,30.4,1.3,3.4,8.7,10.6,69.7,30.3,33,1.1,8.2,6.7,20627
5135,"Sharp County, Arkansas",44.8,42.5,55.2,19.3,4.5,7.4,9.7,22.9,88.3,11.7,33.8,0.7,6.5,4.3,20721
5137,"Stone County, Arkansas",47.1,44.1,52.9,14.2,2.9,9.4,18.5,22.7,89.2,10.8,44.5,0.7,5.7,5.7,20496
5139,"Union County, Arkansas",54.9,50.9,45.1,17.3,5,7.7,5.4,9.7,82.4,17.6,32,0.6,6.9,5.7,24522
5141,"Van Buren County, Arkansas",44.7,41.4,55.3,17.9,3.4,9.7,13.3,14.7,87,13,36.3,0.7,5.6,4.5,21622
5143,"Washington County, Arkansas",64.8,61.9,35.2,15.1,4.4,9,5.6,7.5,85,15,34.3,4.1,6.9,10.5,27823
5145,"White County, Arkansas",54.8,51.4,45.2,18,4.8,6.7,6,11.3,88,12,34.5,1.1,6.6,8.3,23747
5147,"Woodruff County, Arkansas",51.5,46.9,48.5,14.1,4.8,6.5,7.9,13.1,94,6,42.3,0,5.4,6.3,21276
5149,"Yell County, Arkansas",56.7,53.5,43.3,22.6,3.2,5.7,7,8.5,87.4,12.6,29.3,3.4,8.2,5.6,21584
6001,"Alameda County, California",66.9,63.4,33.1,10,6.2,8.9,7.2,11.4,91.5,8.5,23.9,4.8,5.8,6.3,44283
6005,"Amador County, California",44.6,40.7,55.4,9.3,3.3,14.9,14.4,16.8,94.7,5.3,23.6,2.3,4.6,4,30100
6007,"Butte County, California",55.8,50.8,44.2,11.6,5.3,11.8,9.4,20.5,89.1,10.9,39.8,2.1,5.1,11.3,27537
6009,"Calaveras County, California",47.4,44.4,52.6,10.8,4.2,7.9,12.7,14,92.7,7.3,25.9,1.7,4.3,4.5,32494
6011,"Colusa County, California",62.8,59.5,37.2,15.7,3.5,13.7,9.5,18.8,81.9,18.1,29.3,3,7.6,6.3,27336
6013,"Contra Costa County, California",64.7,60.7,35.3,9,8.5,9,8.4,10.2,90.3,9.7,21,7.3,6.7,6,45524
6015,"Del Norte County, California",43.8,40.1,56.2,9,3,13,10.3,23.8,91.6,8.4,37.1,4.1,6.7,5.4,22832
6017,"El Dorado County, California",57.9,54.1,42.1,8.4,7.7,12.4,11,12,93,7,23.6,2.3,6.4,5.2,40382
6019,"Fresno County, California",60.8,55,39.2,14.4,4.7,8.7,6.3,22,84.5,15.5,35,3.1,8,7.6,23284
6021,"Glenn County, California",55.3,51.5,44.7,18.1,1.8,8,11.2,24.1,85.6,14.4,42.7,2.1,8.4,6.4,21736
6023,"Humboldt County, California",59.1,54.3,40.9,10,4.2,12.7,14.2,22.7,87.6,12.4,38.9,1.9,5,9.4,26747
6025,"Imperial County, California",53.1,44.7,46.9,14.4,3.2,8,6,24.9,86.9,13.1,43,2.7,8.1,7.8,17590
6027,"Inyo County, California",57.4,54.4,42.6,9.6,3.2,15.2,8,13,92.6,7.4,15.8,2.3,4.9,4.3,31540
6029,"Kern County, California",58.2,52,41.8,14.3,3.5,8.7,6.6,22.4,87.2,12.8,34.7,3.6,8.3,7.8,22553
6031,"Kings County, California",54.8,46.9,45.2,14.4,3,8.4,5.6,20.4,87.4,12.6,31.7,2.2,7.5,8.5,21186
6033,"Lake County, California",50,45.1,50,10.8,3.1,8.4,11.6,26.2,88.4,11.6,32.8,2.5,5.4,5,25404
6035,"Lassen County, California",35.1,32.9,64.9,12.5,2.5,7,8.2,13.6,89.7,10.3,25.8,0.8,4.7,10.3,21897
6037,"Los Angeles County, California",64.5,60,35.5,13.8,6.1,11.3,9.3,15.6,84,16,27.8,10.8,6.2,7.3,32469
6039,"Madera County, California",53.8,49.3,46.2,14.3,3.9,9,6.5,26.3,85.8,14.2,32.9,2.5,7.9,7,21394
6041,"Marin County, California",64.2,61.7,35.8,5.2,10.1,9.2,15.4,8.6,94.3,5.7,16.9,8.4,6.2,4.6,69275
6043,"Mariposa County, California",51.5,46.9,48.5,10.1,3,25.4,9.5,16,91,9,28.6,1.2,4.3,4.6,29776
6045,"Mendocino County, California",58.6,53.1,41.4,10,3.8,11.5,17.3,24.2,87.2,12.8,30.4,1.6,5.4,5.5,27395
6047,"Merced County, California",59.4,51.8,40.6,18.8,2.8,7.6,6.8,25,87.6,12.4,37.5,2.2,8.4,7.8,21634
6051,"Mono County, California",73.1,70.1,26.9,6.6,5.5,38.8,11,8.6,82.4,17.6,16.8,1.8,6.4,9.5,33421
6053,"Monterey County, California",60.6,55.9,39.4,12.1,3.5,11.9,7.9,15.5,80.6,19.4,24.7,3.3,7.4,7.4,28836
6055,"Napa County, California",65.2,61.9,34.8,10.8,5,13.8,8.9,9.9,88.8,11.2,20.2,4,6.8,6.3,42677
6057,"Nevada County, California",55.2,51.5,44.8,8.2,5.8,10.6,16.5,15.6,88.8,11.2,26.3,1.6,5.1,4.2,37145
6059,"Orange County, California",65.6,62.2,34.4,10.9,8.6,11,7.8,11.3,85.8,14.2,24.3,4.2,6.5,6.9,39590
6061,"Placer County, California",60.2,56.9,39.8,7.1,8.5,9.2,8.5,9.3,92.3,7.7,20.4,2.6,6.5,5.3,41508
6063,"Plumas County, California",50.4,47.1,49.6,10.7,3.1,12.4,15.6,22.9,93.1,6.9,29.2,0.8,4.4,3.7,32710
6065,"Riverside County, California",60.1,54.7,39.9,14.9,5,11.5,7.4,17.1,84.7,15.3,29,4.5,7.5,7.1,27142
6067,"Sacramento County, California",62.5,57.8,37.5,10.7,7,9.6,6.9,15.6,90,10,26.9,3,6.8,6.6,31311
6069,"San Benito County, California",68.2,63.1,31.8,15.1,3.6,8.2,6.7,15.5,89.8,10.2,20.6,3.8,7.9,6.9,31475
6071,"San Bernardino County, California",60.7,54.8,39.3,18.8,4.8,9.1,6.4,18,85.5,14.5,32.2,6.5,7.5,7.9,23956
6073,"San Diego County, California",65.7,58.9,34.3,9.5,6.2,11.9,7.9,12.5,86.6,13.4,24.1,2.7,6,7.9,36156
